IndicatorId,IndicatorName,IndicatorShortName,Source,SourceYear,Author,LocationId,Location,Iso2,Iso3,TimeId,Time,VariantId,Variant,SexId,Sex,AgeId,AgeStart,AgeEnd,Age,CategoryId,Category,EstimateTypeId,EstimateType,EstimateMethodId,EstimateMethod,Value
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",16,"American Samoa","AS","ASM",44,"1993",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",2.205
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",16,"American Samoa","AS","ASM",45,"1994",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",2.103
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",16,"American Samoa","AS","ASM",46,"1995",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",2.011
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",16,"American Samoa","AS","ASM",47,"1996",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.917
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",16,"American Samoa","AS","ASM",48,"1997",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.829
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",16,"American Samoa","AS","ASM",49,"1998",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.715
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",16,"American Samoa","AS","ASM",50,"1999",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.565
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",16,"American Samoa","AS","ASM",51,"2000",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.586
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",16,"American Samoa","AS","ASM",52,"2001",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.114
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",16,"American Samoa","AS","ASM",53,"2002",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",-0.086
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",16,"American Samoa","AS","ASM",54,"2003",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",-0.233
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",16,"American Samoa","AS","ASM",55,"2004",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",-0.303
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",16,"American Samoa","AS","ASM",56,"2005",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",-0.406
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",16,"American Samoa","AS","ASM",57,"2006",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",-0.452
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",16,"American Samoa","AS","ASM",58,"2007",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",-0.478
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",16,"American Samoa","AS","ASM",59,"2008",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",-0.541
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",16,"American Samoa","AS","ASM",60,"2009",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",-0.537
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",16,"American Samoa","AS","ASM",61,"2010",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",-0.545
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",16,"American Samoa","AS","ASM",62,"2011",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",-0.665
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",16,"American Samoa","AS","ASM",63,"2012",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",-0.822
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",16,"American Samoa","AS","ASM",64,"2013",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",-0.959
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",16,"American Samoa","AS","ASM",65,"2014",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",-1.051
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",16,"American Samoa","AS","ASM",66,"2015",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",-1.161
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",16,"American Samoa","AS","ASM",67,"2016",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",-1.25
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",16,"American Samoa","AS","ASM",68,"2017",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",-1.287
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",16,"American Samoa","AS","ASM",69,"2018",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",-1.357
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",16,"American Samoa","AS","ASM",70,"2019",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",-1.41
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",16,"American Samoa","AS","ASM",71,"2020",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",-0.376
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",16,"American Samoa","AS","ASM",72,"2021",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",-1.8
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",16,"American Samoa","AS","ASM",73,"2022",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",-1.823
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",16,"American Samoa","AS","ASM",74,"2023",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",-1.599
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",16,"American Samoa","AS","ASM",75,"2024",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",-1.608
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",16,"American Samoa","AS","ASM",76,"2025",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",-1.566
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",20,"Andorra","AD","AND",41,"1990",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",6.87
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",20,"Andorra","AD","AND",42,"1991",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",7.996
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",20,"Andorra","AD","AND",43,"1992",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",4.212
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",20,"Andorra","AD","AND",44,"1993",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",5.707
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",20,"Andorra","AD","AND",45,"1994",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",-1.438
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",20,"Andorra","AD","AND",46,"1995",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",-0.739
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",20,"Andorra","AD","AND",47,"1996",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.963
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",20,"Andorra","AD","AND",48,"1997",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.26
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",20,"Andorra","AD","AND",49,"1998",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.84
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",20,"Andorra","AD","AND",50,"1999",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.163
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",20,"Andorra","AD","AND",51,"2000",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",-0.237
